coverage_rate,covered_elderly,average_satisfaction,min_satisfaction,drop_loss,threshold_drop_loss,distance_drop_loss,response_drop_loss,price_drop_loss,max_utilization,overload,high_util_penalty,annual_profit_yuan,score,station_count,total_capacity,total_build_cost_wan,plan_id,locations,scales
0.44988344988344986,3579.8383414383998,0.37659673659673654,0.8,3799.358480147847,4268.725367350431,3476.431094010839,4615.765654232879,4377.418904556799,1.057085032544858,0.05708503254485797,0.207085032544858,1867320.7448155563,-57011.212960896635,1,3000.0,45.0,3,A,大型
0.9999999999999999,7957.257245995199,0.8589393939393941,0.8,62.04434845653579,613.2096143417278,82.07660446044,1989.3143114987997,0.0,1.0908451200121965,0.14957665339823834,0.5824909637465024,4122286.9225380365,-148469.89977431804,3,7000.0,109.0,1280,"B,C,D","中型,大型,中型"
0.8962703962703962,7131.854105093599,0.754988344988345,0.8,839.3144297931997,1364.5119564140718,1032.21763575672,2484.55619603976,825.4031409016,1.1211472439664862,0.15383619934712756,0.4538361993471276,3874815.9002729952,-152930.41133815912,2,6000.0,90.0,201,"C,E","大型,大型"
0.9999999999999999,7957.257245995199,0.8596270396270396,0.8,68.6290251985599,637.9717085687759,205.88707559568002,1989.3143114987997,0.0,1.0814236654961735,0.15683919511915279,0.6068391951191529,4130238.5537180305,-155735.3291779096,3,7000.0,108.0,2330,"C,H,I","小型,大型,大型"
0.9999999999999999,7957.257245995199,0.861981351981352,0.8,41.27015704507994,621.5563876766879,123.81047113524001,1989.3143114987997,0.0,1.0760181557725834,0.1627091718193221,0.6127091718193222,4149466.651802562,-161602.51100881238,3,7000.0,108.0,1916,"C,D,E","小型,大型,大型"
0.9999999999999999,7957.257245995199,0.8622144522144523,0.8,41.27015704507994,621.5563876766879,123.81047113524001,1989.3143114987997,0.0,1.0760181557725834,0.16343793687428887,0.6134379368742889,4151893.4951818716,-162331.2893908111,3,7000.0,108.0,1962,"C,D,G","小型,大型,大型"
0.9999999999999999,7957.257245995199,0.8638927738927739,0.8,41.27015704507994,621.5563876766879,123.81047113524001,1989.3143114987997,0.0,1.0814236654961735,0.1681146815429122,0.6181146815429123,4167343.4991307687,-167008.0978155092,3,7000.0,108.0,2100,"C,E,H","小型,大型,大型"
0.9999999999999999,7957.257245995199,0.8641258741258742,0.8,41.27015704507994,621.5563876766879,123.81047113524001,1989.3143114987997,0.0,1.0814236654961735,0.16884344659787898,0.618843446597879,4169770.342510078,-167736.8761975079,3,7000.0,108.0,2261,"C,G,H","小型,大型,大型"
0.9999999999999999,7957.257245995199,0.8655361305361305,0.8300000000000001,16.508062818031924,596.7942934496399,0.0,1989.3143114987997,0.0,1.086541136003209,0.17323215204994757,0.6232321520499476,4184381.6516873,-172120.289678518,3,7000.0,108.0,1306,"B,C,E","大型,小型,大型"
0.9999999999999999,7957.257245995199,0.8657692307692308,0.8300000000000001,16.508062818031924,596.7942934496399,0.0,1989.3143114987997,0.0,1.086541136003209,0.17396091710491435,0.6239609171049144,4186808.4950666092,-172849.0680605167,3,7000.0,108.0,1352,"B,C,G","大型,小型,大型"
