coverage_rate,covered_elderly,average_satisfaction,min_satisfaction,drop_loss,threshold_drop_loss,distance_drop_loss,response_drop_loss,price_drop_loss,max_utilization,overload,high_util_penalty,annual_profit_yuan,score,station_count,total_capacity,total_build_cost_wan,plan_id,locations,scales
0.4498834498834498,3409.4015202815995,0.3765967365967366,0.8,3618.470261175551,4065.4904967751672,3310.9175126361597,4396.008126021119,4169.009112883199,1.016331342203601,0.016331342203601107,0.16633134220360113,1739465.670666324,-16232.60480095265,1,3000.0,45.0,3,A,大型
0.9999999999999999,7578.410633164799,0.8619813519813518,0.8,39.30527659391994,591.9639634437119,117.91582978176001,1894.6026582911998,0.0,1.0344892440641666,0.04984629469243251,0.4934211231152019,3855955.5832703216,-48731.42922266365,3,7000.0,108.0,2172,"C,D,E","小型,大型,大型"
0.9999999999999999,7578.410633164799,0.8622144522144523,0.8,39.30527659391994,591.9639634437119,117.91582978176001,1894.6026582911998,0.0,1.0344892440641666,0.04984629469243251,0.4941243476499786,3858302.170094396,-48731.44109752095,3,7000.0,108.0,2226,"C,D,G","小型,大型,大型"
0.9999999999999999,7578.410633164799,0.8638927738927737,0.8,39.30527659391994,591.9639634437119,117.91582978176001,1894.6026582911998,0.0,1.0396872058837177,0.055044256511983525,0.49861908493475293,3873181.01543256,-53929.45632386231,3,7000.0,108.0,2388,"C,E,H","小型,大型,大型"
0.9999999999999999,7578.410633164799,0.864125874125874,0.8,39.30527659391994,591.9639634437119,117.91582978176001,1894.6026582911998,0.0,1.0396872058837177,0.055044256511983525,0.4993223094695296,3875527.6022566343,-53929.4681987196,3,7000.0,108.0,2577,"C,G,H","小型,大型,大型"
0.9999999999999999,7578.410633164799,0.8596270396270396,0.8,65.3615835494399,607.597747617024,196.08475064832,1894.6026582911998,0.0,1.0396872058837177,0.055044256511983525,0.4877977103903638,3837497.714301697,-53932.064468726036,3,7000.0,108.0,2658,"C,H,I","小型,大型,大型"
0.9999999999999999,7578.410633164799,0.8655361305361304,0.8300000000000001,15.722110637567924,568.3807974873599,0.0,1894.6026582911998,0.0,1.0446219886453945,0.05997903927366033,0.5035538676964297,3889644.070612238,-58859.09152673767,3,7000.0,108.0,1455,"B,C,E","大型,小型,大型"
0.9999999999999999,7578.410633164799,0.8657692307692307,0.8300000000000001,15.722110637567924,568.3807974873599,0.0,1894.6026582911998,0.0,1.0446219886453945,0.05997903927366033,0.5042570922312064,3891990.657436312,-58859.10340159496,3,7000.0,108.0,1509,"B,C,G","大型,小型,大型"
0.9999999999999999,7578.410633164799,0.866037296037296,0.8,26.05630695551996,584.014581660672,78.16892086656,1894.6026582911998,0.0,1.0576348910380462,0.07299194166631207,0.5057453955446923,3897098.460250386,-71875.90990388289,3,7000.0,108.0,2712,"C,I,J","小型,大型,大型"
0.8962703962703962,6792.305101286399,0.754988344988345,0.8,799.3545015167998,1299.5472685985278,983.0735471692799,2366.2659774182393,786.1055318783999,1.0783745563509008,0.07837455635090085,0.37194938477367023,3617840.034671249,-77458.3167271489,2,6000.0,90.0,201,"C,E","大型,大型"
0.9999999999999999,7578.410633164799,0.8774662004662004,0.8,26.05630695551996,584.014581660672,78.16892086656,1894.6026582911998,0.0,1.088294006717262,0.10365105734552782,0.5364045112239081,3998676.8531396473,-102535.39208311505,3,7000.0,108.0,1563,"B,C,I","大型,小型,大型"
0.8962703962703962,6792.305101286399,0.7676573426573426,0.8,714.2961164382718,1240.9868227967997,690.2713181606399,2366.2659774182393,786.1055318783999,1.069386325748801,0.10546720000693699,0.40546720000693703,3728750.48672094,-104542.19317328835,2,6000.0,90.0,399,"G,I","大型,大型"
0.9999999999999999,7578.410633164799,0.9746620046620047,0.9199999999999999,0.0,547.0234584302591,184.16067797376002,1700.6377427850239,0.0,1.1313157486887109,0.13131574868871088,0.41532838151611373,3705213.9099848326,-130168.28467546964,4,9000.0,140.0,6028,"A,C,E,I","大型,中型,大型,小型"
0.9999999999999999,7578.410633164799,0.8687762237762235,0.8300000000000001,15.722110637567924,568.3807974873599,0.0,1894.6026582911998,0.0,1.1227640315249363,0.15643073153524556,0.750005559958015,3623281.0706617236,-155325.44844166972,4,7000.0,113.0,8912,"B,C,D,E","中型,小型,小型,大型"
0.9999999999999999,7578.410633164799,0.8690093240093238,0.8300000000000001,15.722110637567924,568.3807974873599,0.0,1894.6026582911998,0.0,1.1227640315249363,0.15643073153524556,0.7507087844927917,3625627.657485798,-155325.46031652702,4,7000.0,113.0,9036,"B,C,D,G","中型,小型,小型,大型"
0.9999999999999999,7578.410633164799,0.8645104895104894,0.8,41.77841759308789,584.014581660672,78.16892086656,1894.6026582911998,0.0,1.1227640315249363,0.15643073153524556,0.7391841854136258,3587597.7695308607,-155330.45658653346,4,7000.0,113.0,9160,"B,C,D,I","中型,小型,小型,大型"
0.8962703962703962,6792.305101286399,0.7703379953379953,0.8,714.2961164382718,1240.9868227967997,690.2713181606399,2366.2659774182393,786.1055318783999,1.1079391116116626,0.15937703649806445,0.6093770364980645,3459849.0848964984,-158464.2114776854,3,6000.0,95.0,2601,"C,G,I","小型,中型,大型"
0.8170163170163168,6191.685144345599,0.7242890442890442,0.8,1317.8308466995195,1630.9923257191676,1641.5473381977597,2031.0670455667198,1386.7254888191997,1.1619047357764924,0.16190473577649245,0.31190473577649247,3355979.613390522,-161122.8292394594,2,6000.0,90.0,39,"A,B","大型,大型"
0.9999999999999999,7578.410633164799,0.8676223776223776,0.8,26.05630695551996,584.014581660672,78.16892086656,1894.6026582911998,0.0,1.1227640315249363,0.1694001300296215,0.7521535839080018,3616291.7590897437,-168298.9733554051,4,7000.0,113.0,14471,"C,H,I,J","小型,小型,大型,中型"
0.9999999999999999,7578.410633164799,0.9043822843822843,0.8,26.05630695551996,620.846717255424,262.32959884032,1894.6026582911998,0.0,1.1619047357764924,0.17726178640475831,0.6100152402831386,4242769.434454017,-176148.53704886165,3,7000.0,108.0,807,"A,C,I","大型,小型,大型"
